"DateTime","E07SP"
"21.06.2005 08:20:10",96
"21.06.2005 08:20:20",75
"21.06.2005 08:20:30",54
"21.06.2005 08:20:40",53
"21.06.2005 10:23:10",68
"21.06.2005 10:23:20",89
"21.06.2005 10:23:30",100
"21.06.2005 11:06:00",99
"21.06.2005 14:05:10",87
"21.06.2005 14:05:20",77
"21.06.2005 14:05:30",56
"21.06.2005 14:05:40",35
"21.06.2005 14:05:50",24
"21.06.2005 14:06:00",3
"21.06.2005 14:06:10",0
"22.06.2005 08:10:00",4
"22.06.2005 08:10:10",14
"22.06.2005 08:10:20",35
"22.06.2005 08:10:30",48
"22.06.2005 08:10:40",48
"22.06.2005 10:12:10",60
"22.06.2005 10:12:20",71
"22.06.2005 10:12:30",92
"22.06.2005 10:12:40",100
"22.06.2005 12:18:00",99
"22.06.2005 14:05:10",87
"22.06.2005 14:05:20",66
"22.06.2005 14:05:30",45
"22.06.2005 14:05:40",35
"22.06.2005 14:05:50",14
"22.06.2005 14:06:00",0
"22.06.2005 14:06:10",0
"23.06.2005 08:11:50",4
"23.06.2005 08:12:00",25
"23.06.2005 08:12:10",35
"23.06.2005 08:12:20",47
"23.06.2005 09:37:30",47
"23.06.2005 11:42:10",47
"23.06.2005 11:42:20",47
"23.06.2005 14:05:10",35
"23.06.2005 14:05:20",14
"23.06.2005 14:05:30",0
"23.06.2005 14:05:40",0
"24.06.2005 09:15:10",4
"24.06.2005 09:15:20",25
"24.06.2005 09:15:30",46
"24.06.2005 09:15:40",49
"24.06.2005 11:17:20",63
"24.06.2005 11:17:30",84
"24.06.2005 11:17:40",100
"24.06.2005 11:17:50",100
"24.06.2005 12:50:50",86
"24.06.2005 12:51:00",65
"24.06.2005 12:51:10",44
"24.06.2005 12:51:20",33
"24.06.2005 12:51:30",12
"24.06.2005 12:51:40",0
"24.06.2005 12:51:50",0
"25.06.2005 09:22:30",13
"25.06.2005 09:22:40",34
"25.06.2005 09:22:50",44
"25.06.2005 09:23:00",65
"25.06.2005 09:23:10",86
"25.06.2005 09:23:20",100
"25.06.2005 09:23:30",100
"25.06.2005 10:28:20",99
"25.06.2005 10:56:20",100
"25.06.2005 11:19:20",99
"25.06.2005 15:05:20",77
"25.06.2005 15:05:30",56
"25.06.2005 15:05:40",35
"25.06.2005 15:05:50",24
"25.06.2005 15:06:00",3
"25.06.2005 15:06:10",0
"26.06.2005 10:53:20",5
"26.06.2005 10:53:30",25
"26.06.2005 10:53:40",46
"26.06.2005 10:53:50",57
"26.06.2005 10:54:00",78
"26.06.2005 10:54:10",99
"26.06.2005 10:54:20",100
"26.06.2005 13:28:10",99
"26.06.2005 15:05:10",87
"26.06.2005 15:05:20",66
"26.06.2005 15:05:30",45
"26.06.2005 15:05:40",35
"26.06.2005 15:05:50",14
"26.06.2005 15:06:00",0
"26.06.2005 15:06:10",0
"27.06.2005 09:09:50",4
"27.06.2005 09:10:00",25
"27.06.2005 09:10:10",35
"27.06.2005 09:10:20",47
"27.06.2005 11:05:20",61
"27.06.2005 11:05:30",82
"27.06.2005 11:05:40",100
"27.06.2005 11:05:50",100
"27.06.2005 13:11:10",99
"27.06.2005 15:05:10",87
"27.06.2005 15:05:20",66
"27.06.2005 15:05:30",45
"27.06.2005 15:05:40",24
"27.06.2005 15:05:50",14
"27.06.2005 15:06:00",0
"27.06.2005 15:06:10",0
"28.06.2005 09:15:10",14
"28.06.2005 09:15:20",35
"28.06.2005 09:15:30",46
"28.06.2005 09:15:40",66
"28.06.2005 09:15:50",64
"28.06.2005 09:16:00",69
"28.06.2005 11:17:20",83
"28.06.2005 11:17:30",100
"28.06.2005 11:17:40",100
"28.06.2005 12:47:10",99
"28.06.2005 15:05:10",87
"28.06.2005 15:05:20",77
"28.06.2005 15:05:30",56
"28.06.2005 15:05:40",35
"28.06.2005 15:05:50",14
"28.06.2005 15:06:00",0
"28.06.2005 15:06:10",0
"29.06.2005 09:39:40",14
"29.06.2005 09:39:50",25
"29.06.2005 09:40:00",46
"29.06.2005 09:40:10",67
"29.06.2005 09:40:20",88
"29.06.2005 09:40:30",98
"29.06.2005 09:40:40",100
"29.06.2005 09:42:30",86
"29.06.2005 09:42:40",75
"29.06.2005 09:42:50",57
"29.06.2005 09:43:00",57
"29.06.2005 11:47:10",57
"29.06.2005 11:47:20",57
"29.06.2005 13:08:00",45
"29.06.2005 13:08:10",24
"29.06.2005 13:08:20",3
"29.06.2005 13:08:30",0
"30.06.2005 09:15:10",14
"30.06.2005 09:15:20",35
"30.06.2005 09:15:30",56
"30.06.2005 09:15:40",67
"30.06.2005 09:15:50",88
"30.06.2005 09:16:00",100
"30.06.2005 09:16:30",99
"30.06.2005 09:20:30",77
"30.06.2005 09:20:40",56
"30.06.2005 09:20:50",45
"30.06.2005 09:21:00",24
"30.06.2005 09:21:10",3
"30.06.2005 09:21:20",0
"30.06.2005 10:17:00",14
"30.06.2005 10:17:10",35
"30.06.2005 10:17:20",43
"30.06.2005 12:13:00",29
"30.06.2005 12:13:10",8
"30.06.2005 12:13:20",0
"01.07.2005 10:02:20",4
"01.07.2005 10:02:30",25
"01.07.2005 10:02:40",46
"01.07.2005 10:02:50",46
"01.07.2005 10:29:50",42
"01.07.2005 10:30:00",22
"01.07.2005 10:30:10",1
"01.07.2005 10:30:20",0
"02.07.2005 09:15:10",14
"02.07.2005 09:15:20",35
"02.07.2005 09:15:30",56
"02.07.2005 09:15:40",66
"02.07.2005 09:15:50",87
"02.07.2005 09:16:00",100
"02.07.2005 10:24:20",99
"02.07.2005 15:05:10",87
"02.07.2005 15:05:20",66
"02.07.2005 15:05:30",56
"02.07.2005 15:05:40",35
"02.07.2005 15:05:50",14
"02.07.2005 15:06:00",0
"02.07.2005 15:06:10",0
"03.07.2005 10:42:20",5
"03.07.2005 10:42:30",25
"03.07.2005 10:42:40",46
"03.07.2005 10:42:50",67
"03.07.2005 10:43:00",78
"03.07.2005 10:43:10",100
"03.07.2005 10:43:20",100
"03.07.2005 11:13:20",99
"03.07.2005 15:05:10",87
"03.07.2005 15:05:20",66
"03.07.2005 15:05:30",45
"03.07.2005 15:05:40",35
"03.07.2005 15:05:50",14
"03.07.2005 15:06:00",0
"04.07.2005 09:15:00",2
"04.07.2005 09:15:10",14
"04.07.2005 09:15:20",35
"04.07.2005 09:15:30",56
"04.07.2005 09:15:40",67
"04.07.2005 09:15:50",88
"04.07.2005 09:16:00",100
"04.07.2005 09:27:10",96
"04.07.2005 09:27:20",75
"04.07.2005 09:27:30",56
"04.07.2005 09:27:40",56
"04.07.2005 15:05:10",44
"04.07.2005 15:05:20",33
"04.07.2005 15:05:30",12
"04.07.2005 15:05:40",0
"04.07.2005 15:05:50",0
"05.07.2005 09:15:00",4
"05.07.2005 09:15:10",25
"05.07.2005 09:15:20",35
"05.07.2005 09:15:30",56
"05.07.2005 09:15:40",77
"05.07.2005 09:15:50",98
"05.07.2005 09:16:00",100
"05.07.2005 09:27:30",87
"05.07.2005 09:27:40",66
"05.07.2005 09:27:50",56
"05.07.2005 09:28:00",45
"05.07.2005 11:06:20",35
"05.07.2005 11:06:30",22
"05.07.2005 13:09:20",3
"05.07.2005 13:09:30",0
"06.07.2005 09:56:20",3
"06.07.2005 09:56:30",23
"06.07.2005 09:56:40",39
"06.07.2005 09:56:50",39
"06.07.2005 12:01:10",38
"06.07.2005 13:23:20",26
"06.07.2005 13:23:30",16
"06.07.2005 13:23:40",0
"08.07.2005 10:19:20",4
"08.07.2005 10:19:30",25
"08.07.2005 10:19:40",46
"08.07.2005 10:19:50",57
"08.07.2005 10:20:00",78
"08.07.2005 10:20:10",99
"08.07.2005 10:20:20",100
"08.07.2005 10:25:50",86
"08.07.2005 10:26:00",65
"08.07.2005 10:26:10",54
"08.07.2005 10:26:20",33
"08.07.2005 10:26:30",12
"08.07.2005 10:26:40",0
"08.07.2005 10:26:50",0
"09.07.2005 09:15:10",14
"09.07.2005 09:15:20",35
"09.07.2005 09:15:30",56
"09.07.2005 09:15:40",67
"09.07.2005 09:15:50",88
"09.07.2005 09:16:00",100
"09.07.2005 12:39:10",99
"09.07.2005 15:05:10",87
"09.07.2005 15:05:20",66
"09.07.2005 15:05:30",45
"09.07.2005 15:05:40",35
"09.07.2005 15:05:50",14
"09.07.2005 15:06:00",0
"09.07.2005 15:06:10",0
"10.07.2005 09:24:20",4
"10.07.2005 09:24:30",15
"10.07.2005 09:24:40",36
"10.07.2005 09:24:50",57
"10.07.2005 09:25:00",78
"10.07.2005 09:25:10",99
"10.07.2005 09:25:20",100
"10.07.2005 10:16:20",99
"10.07.2005 10:32:20",100
"10.07.2005 11:04:10",99
"10.07.2005 15:05:10",87
"10.07.2005 15:05:20",66
"10.07.2005 15:05:30",56
"10.07.2005 15:05:40",35
"10.07.2005 15:05:50",14
"10.07.2005 15:06:00",0
"10.07.2005 15:06:10",0
"11.07.2005 09:15:10",14
"11.07.2005 09:15:20",35
"11.07.2005 09:15:30",56
"11.07.2005 09:15:40",67
"11.07.2005 09:15:50",88
"11.07.2005 09:16:00",100
"11.07.2005 09:24:40",87
"11.07.2005 09:24:50",77
"11.07.2005 09:25:00",56
"11.07.2005 09:25:10",44
"11.07.2005 09:25:20",44
"11.07.2005 11:30:10",49
"11.07.2005 11:30:20",59
"11.07.2005 11:30:30",80
"11.07.2005 11:30:40",100
"11.07.2005 11:30:50",100
"11.07.2005 12:24:20",96
"11.07.2005 12:24:30",75
"11.07.2005 12:24:40",54
"11.07.2005 12:24:50",33
"11.07.2005 12:25:00",23
"11.07.2005 12:25:10",2
"11.07.2005 12:25:20",0
"13.07.2005 09:15:10",14
"13.07.2005 09:15:20",35
"13.07.2005 09:15:30",56
"13.07.2005 09:15:40",67
"13.07.2005 09:15:50",88
"13.07.2005 09:16:00",100
"13.07.2005 10:20:00",86
"13.07.2005 10:20:10",65
"13.07.2005 10:20:20",44
"13.07.2005 10:20:30",44
"13.07.2005 12:31:20",44
"13.07.2005 12:31:30",44
"13.07.2005 15:05:20",11
"13.07.2005 15:05:30",0
"13.07.2005 15:05:40",0
"14.07.2005 09:15:10",14
"14.07.2005 09:15:20",35
"14.07.2005 09:15:30",46
"14.07.2005 09:15:40",52
"14.07.2005 09:15:50",52
"14.07.2005 11:19:30",56
"14.07.2005 11:19:40",76
"14.07.2005 11:19:50",97
"14.07.2005 11:20:00",100
"14.07.2005 13:07:20",99
"14.07.2005 15:05:20",66
"14.07.2005 15:05:30",56
"14.07.2005 15:05:40",35
"14.07.2005 15:05:50",14
"14.07.2005 15:06:00",0
"14.07.2005 15:06:10",0
"15.07.2005 09:15:10",14
"15.07.2005 09:15:20",35
"15.07.2005 09:15:30",48
"15.07.2005 09:15:40",48
"15.07.2005 11:17:30",60
"15.07.2005 11:17:40",70
"15.07.2005 11:17:50",91
"15.07.2005 11:18:00",100
"15.07.2005 12:40:20",99
"15.07.2005 12:40:30",99
"15.07.2005 15:05:10",87
"15.07.2005 15:05:20",66
"15.07.2005 15:05:30",56
"15.07.2005 15:05:40",35
"15.07.2005 15:05:50",14
"15.07.2005 15:06:00",0
"15.07.2005 15:06:10",0
"16.07.2005 09:15:10",14
"16.07.2005 09:15:20",35
"16.07.2005 09:15:30",56
"16.07.2005 09:15:40",66
"16.07.2005 09:15:50",87
"16.07.2005 09:16:00",100
"16.07.2005 13:15:20",99
"16.07.2005 15:05:10",87
"16.07.2005 15:05:20",66
"16.07.2005 15:05:30",56
"16.07.2005 15:05:40",35
"16.07.2005 15:05:50",14
"16.07.2005 15:06:00",0
"16.07.2005 15:06:10",0
"17.07.2005 09:15:10",14
"17.07.2005 09:15:20",35
"17.07.2005 09:15:30",46
"17.07.2005 09:15:40",67
"17.07.2005 09:15:50",88
"17.07.2005 09:16:00",100
"17.07.2005 13:08:20",99
"17.07.2005 15:05:10",87
"17.07.2005 15:05:20",66
"17.07.2005 15:05:30",56
"17.07.2005 15:05:40",35
"17.07.2005 15:05:50",14
"17.07.2005 15:06:00",0
"17.07.2005 15:06:10",0
"18.07.2005 09:15:10",14
"18.07.2005 09:15:20",35
"18.07.2005 09:15:30",47
"18.07.2005 09:15:40",47
"18.07.2005 11:17:30",60
"18.07.2005 11:17:40",71
"18.07.2005 11:17:50",92
"18.07.2005 11:18:00",100
"18.07.2005 12:23:40",96
"18.07.2005 12:23:50",75
"18.07.2005 12:24:00",54
"18.07.2005 12:24:10",44
"18.07.2005 12:24:20",23
"18.07.2005 12:24:30",2
"18.07.2005 12:24:40",0
"19.07.2005 10:42:30",5
"19.07.2005 10:42:40",25
"19.07.2005 10:42:50",36
"19.07.2005 10:43:00",45
"19.07.2005 10:58:00",41
"19.07.2005 10:58:10",21
"19.07.2005 10:58:20",0
"19.07.2005 10:58:30",0
"20.07.2005 11:16:30",4
"20.07.2005 11:16:40",25
"20.07.2005 11:16:50",46
"20.07.2005 11:17:00",67
"20.07.2005 11:17:10",77
"20.07.2005 11:17:20",98
"20.07.2005 11:17:30",100
"20.07.2005 11:26:30",99
"20.07.2005 11:31:30",100
"20.07.2005 11:31:50",86
"20.07.2005 11:32:00",65
"20.07.2005 11:32:10",44
"20.07.2005 11:32:20",23
"20.07.2005 11:32:30",12
"20.07.2005 11:32:40",0
"23.07.2005 10:22:30",5
"23.07.2005 10:22:40",15
"23.07.2005 10:22:50",36
"23.07.2005 10:23:00",57
"23.07.2005 10:23:10",78
"23.07.2005 10:23:20",88
"23.07.2005 10:23:30",100
"23.07.2005 11:24:30",99
"23.07.2005 11:32:30",100
"23.07.2005 11:58:20",99
"23.07.2005 11:58:30",99
"23.07.2005 15:05:10",87
"23.07.2005 15:05:20",77
"23.07.2005 15:05:30",56
"23.07.2005 15:05:40",35
"23.07.2005 15:05:50",14
"23.07.2005 15:06:00",0
"23.07.2005 15:06:10",0
"24.07.2005 09:31:40",15
"24.07.2005 09:31:50",36
"24.07.2005 09:32:00",46
"24.07.2005 09:32:10",67
"24.07.2005 09:32:20",88
"24.07.2005 09:32:30",100
"24.07.2005 12:48:20",99
"24.07.2005 15:05:10",87
"24.07.2005 15:05:20",77
"24.07.2005 15:05:30",56
"24.07.2005 15:05:40",35
"24.07.2005 15:05:50",14
"24.07.2005 15:06:00",0
"24.07.2005 15:06:10",0
"26.07.2005 09:15:10",14
"26.07.2005 09:15:20",35
"26.07.2005 09:15:30",49
"26.07.2005 09:15:40",49
"26.07.2005 09:32:30",45
"26.07.2005 09:32:40",24
"26.07.2005 09:32:50",14
"26.07.2005 09:33:00",0
"27.07.2005 09:15:10",14
"27.07.2005 09:15:20",25
"27.07.2005 09:15:30",4
"27.07.2005 09:15:40",0
"27.07.2005 11:17:30",15
"27.07.2005 11:17:40",36
"27.07.2005 11:17:50",46
"27.07.2005 11:18:00",67
"27.07.2005 11:18:10",88
"27.07.2005 11:18:20",100
"27.07.2005 12:08:50",96
"27.07.2005 12:09:00",75
"27.07.2005 12:09:10",54
"27.07.2005 12:09:20",33
"27.07.2005 12:09:30",25
"27.07.2005 12:09:40",25
"27.07.2005 14:14:10",24
"27.07.2005 14:14:20",24
"27.07.2005 15:05:10",12
"27.07.2005 15:05:20",0
"27.07.2005 15:05:30",0
"28.07.2005 09:15:10",14
"28.07.2005 09:15:20",35
"28.07.2005 09:15:30",39
"28.07.2005 09:30:20",26
"28.07.2005 09:30:30",5
"28.07.2005 09:30:40",0
"28.07.2005 11:13:00",14
"28.07.2005 11:13:10",25
"28.07.2005 11:13:20",30
"28.07.2005 12:19:50",16
"28.07.2005 12:20:00",6
"28.07.2005 12:20:10",0
"29.07.2005 09:15:10",14
"29.07.2005 09:15:20",35
"29.07.2005 09:15:30",56
"29.07.2005 09:15:40",67
"29.07.2005 09:15:50",88
"29.07.2005 09:16:00",100
"29.07.2005 10:34:30",99
"29.07.2005 15:05:10",87
"29.07.2005 15:05:20",66
"29.07.2005 15:05:30",45
"29.07.2005 15:05:40",35
"29.07.2005 15:05:50",14
"29.07.2005 15:06:00",0
"30.07.2005 09:15:10",14
"30.07.2005 09:15:20",35
"30.07.2005 09:15:30",46
"30.07.2005 09:15:40",67
"30.07.2005 09:15:50",88
"30.07.2005 09:16:00",100
"30.07.2005 09:41:40",99
"30.07.2005 10:04:30",100
"30.07.2005 10:04:40",100
"30.07.2005 10:17:30",99
"30.07.2005 10:44:30",100
"30.07.2005 15:05:10",88
"30.07.2005 15:05:20",77
"30.07.2005 15:05:30",56
"30.07.2005 15:05:40",35
"30.07.2005 15:05:50",14
"30.07.2005 15:06:00",0
"30.07.2005 15:06:10",0
"31.07.2005 09:15:10",14
"31.07.2005 09:15:20",35
"31.07.2005 09:15:30",56
"31.07.2005 09:15:40",66
"31.07.2005 09:15:50",87
"31.07.2005 09:16:00",100
"31.07.2005 09:16:10",100
"31.07.2005 11:56:20",99
"31.07.2005 15:05:20",77
"31.07.2005 15:05:30",56
"31.07.2005 15:05:40",35
"31.07.2005 15:05:50",14
"31.07.2005 15:06:00",0
"31.07.2005 15:06:10",0
"01.08.2005 09:30:10",14
"01.08.2005 09:30:20",35
"01.08.2005 09:30:30",56
"01.08.2005 09:30:40",67
"01.08.2005 09:30:50",88
"01.08.2005 09:31:00",100
"01.08.2005 11:03:30",99
"01.08.2005 11:21:20",100
"01.08.2005 11:21:30",100
"01.08.2005 12:46:20",99
"01.08.2005 15:05:10",87
"01.08.2005 15:05:20",66
"01.08.2005 15:05:30",56
"01.08.2005 15:05:40",35
"01.08.2005 15:05:50",14
"01.08.2005 15:06:00",0
"01.08.2005 15:06:10",0
"03.08.2005 10:20:30",4
"03.08.2005 10:20:40",25
"03.08.2005 10:20:50",36
"03.08.2005 10:21:00",57
"03.08.2005 10:21:10",78
"03.08.2005 10:21:20",99
"03.08.2005 10:21:30",100
"03.08.2005 13:06:20",99
"03.08.2005 15:05:10",87
"03.08.2005 15:05:20",66
"03.08.2005 15:05:30",56
"03.08.2005 15:05:40",35
"03.08.2005 15:05:50",14
"03.08.2005 15:06:00",0
"03.08.2005 15:06:10",0
"05.08.2005 10:29:30",13
"05.08.2005 10:29:40",23
"05.08.2005 10:29:50",44
"05.08.2005 10:30:00",65
"05.08.2005 10:30:10",76
"05.08.2005 10:30:20",100
"05.08.2005 10:30:30",100
"05.08.2005 12:27:20",99
"05.08.2005 15:05:10",87
"05.08.2005 15:05:20",66
"05.08.2005 15:05:30",56
"05.08.2005 15:05:40",35
"05.08.2005 15:05:50",14
"05.08.2005 15:06:00",0
"05.08.2005 15:06:10",0
"06.08.2005 09:30:10",14
"06.08.2005 09:30:20",35
"06.08.2005 09:30:30",56
"06.08.2005 09:30:40",67
"06.08.2005 09:30:50",88
"06.08.2005 09:31:00",100
"06.08.2005 10:41:30",99
"06.08.2005 10:44:30",100
"06.08.2005 12:03:20",99
"06.08.2005 15:05:10",87
"06.08.2005 15:05:20",66
"06.08.2005 15:05:30",45
"06.08.2005 15:05:40",35
"06.08.2005 15:05:50",14
"06.08.2005 15:06:00",0
"07.08.2005 09:30:10",14
"07.08.2005 09:30:20",35
"07.08.2005 09:30:30",46
"07.08.2005 09:30:40",67
"07.08.2005 09:30:50",88
"07.08.2005 09:31:00",100
"07.08.2005 11:46:20",99
"07.08.2005 11:46:30",99
"07.08.2005 15:05:20",77
"07.08.2005 15:05:30",56
"07.08.2005 15:05:40",35
"07.08.2005 15:05:50",14
"07.08.2005 15:06:00",0
"07.08.2005 15:06:10",0
"08.08.2005 10:38:30",15
"08.08.2005 10:38:40",25
"08.08.2005 10:38:50",46
"08.08.2005 10:39:00",67
"08.08.2005 10:39:10",88
"08.08.2005 10:39:20",100
"08.08.2005 10:39:30",100
"08.08.2005 10:46:30",99
"08.08.2005 15:05:10",87
"08.08.2005 15:05:20",66
"08.08.2005 15:05:30",45
"08.08.2005 15:05:40",35
"08.08.2005 15:05:50",14
"08.08.2005 15:06:00",0
"09.08.2005 09:30:10",14
"09.08.2005 09:30:20",35
"09.08.2005 09:30:30",46
"09.08.2005 09:30:40",67
"09.08.2005 09:30:50",88
"09.08.2005 09:31:00",100
"09.08.2005 09:31:10",100
"09.08.2005 10:29:30",99
"09.08.2005 10:53:30",100
"09.08.2005 11:07:20",99
"09.08.2005 11:07:30",99
"09.08.2005 15:05:10",87
"09.08.2005 15:05:20",77
"09.08.2005 15:05:30",56
"09.08.2005 15:05:40",35
"09.08.2005 15:05:50",14
"09.08.2005 15:06:00",0
"09.08.2005 15:06:10",0
"10.08.2005 09:30:10",14
"10.08.2005 09:30:20",35
"10.08.2005 09:30:30",56
"10.08.2005 09:30:40",67
"10.08.2005 09:30:50",88
"10.08.2005 09:31:00",100
"10.08.2005 10:09:30",99
"10.08.2005 15:05:10",87
"10.08.2005 15:05:20",66
"10.08.2005 15:05:30",45
"10.08.2005 15:05:40",35
"10.08.2005 15:05:50",14
"10.08.2005 15:06:00",0
"10.08.2005 15:06:10",0
"11.08.2005 09:30:10",14
"11.08.2005 09:30:20",35
"11.08.2005 09:30:30",46
"11.08.2005 09:30:40",67
"11.08.2005 09:30:50",88
"11.08.2005 09:31:00",100
"11.08.2005 09:32:30",99
"11.08.2005 09:37:30",100
"11.08.2005 09:56:30",99
"11.08.2005 15:05:10",87
"11.08.2005 15:05:20",66
"11.08.2005 15:05:30",56
"11.08.2005 15:05:40",35
"11.08.2005 15:05:50",14
"11.08.2005 15:06:00",0
"11.08.2005 15:06:10",0
"12.08.2005 09:34:30",3
"12.08.2005 09:34:40",23
"12.08.2005 09:34:50",44
"12.08.2005 09:35:00",55
"12.08.2005 09:35:10",76
"12.08.2005 09:35:20",97
"12.08.2005 09:35:30",100
"12.08.2005 12:37:10",99
"12.08.2005 12:37:20",99
"12.08.2005 15:05:10",87
"12.08.2005 15:05:20",66
"12.08.2005 15:05:30",56
"12.08.2005 15:05:40",35
"12.08.2005 15:05:50",14
"12.08.2005 15:06:00",0
"12.08.2005 15:06:10",0
"13.08.2005 09:30:10",14
"13.08.2005 09:30:20",25
"13.08.2005 09:30:30",46
"13.08.2005 09:30:40",67
"13.08.2005 09:30:50",88
"13.08.2005 09:31:00",100
"13.08.2005 12:27:20",99
"13.08.2005 15:05:10",87
"13.08.2005 15:05:20",66
"13.08.2005 15:05:30",45
"13.08.2005 15:05:40",35
"13.08.2005 15:05:50",14
"13.08.2005 15:06:00",0
"13.08.2005 15:06:10",0
"16.08.2005 10:32:20",4
"16.08.2005 10:32:30",15
"16.08.2005 10:32:40",36
"16.08.2005 10:32:50",57
"16.08.2005 10:33:00",78
"16.08.2005 10:33:10",88
"16.08.2005 10:33:20",100
"16.08.2005 11:19:20",99
"16.08.2005 15:05:10",87
"16.08.2005 15:05:20",66
"16.08.2005 15:05:30",56
"16.08.2005 15:05:40",35
"16.08.2005 15:05:50",14
"16.08.2005 15:06:00",0
"16.08.2005 15:06:10",0
"17.08.2005 09:45:10",14
"17.08.2005 09:45:20",35
"17.08.2005 09:45:30",46
"17.08.2005 09:45:40",67
"17.08.2005 09:45:50",88
"17.08.2005 09:46:00",100
"17.08.2005 12:39:10",99
"17.08.2005 12:39:20",99
"17.08.2005 15:05:10",87
"17.08.2005 15:05:20",77
"17.08.2005 15:05:30",56
"17.08.2005 15:05:40",35
"17.08.2005 15:05:50",14
"17.08.2005 15:06:00",0
"17.08.2005 15:06:10",0
"18.08.2005 09:45:10",11
"18.08.2005 09:45:20",0
"18.08.2005 09:45:30",0
"18.08.2005 11:17:00",4
"18.08.2005 11:17:10",25
"18.08.2005 11:17:20",42
"18.08.2005 11:17:30",42
"18.08.2005 13:22:10",41
"18.08.2005 13:22:20",41
"18.08.2005 14:29:30",45
"18.08.2005 14:29:40",66
"18.08.2005 14:29:50",76
"18.08.2005 14:30:00",97
"18.08.2005 14:30:10",100
"18.08.2005 14:41:40",96
"18.08.2005 14:41:50",86
"18.08.2005 14:42:00",65
"18.08.2005 14:42:10",44
"18.08.2005 14:42:20",23
"18.08.2005 14:42:30",12
"18.08.2005 14:42:40",0
"19.08.2005 09:45:10",14
"19.08.2005 09:45:20",35
"19.08.2005 09:45:30",56
"19.08.2005 09:45:40",66
"19.08.2005 09:45:50",87
"19.08.2005 09:46:00",100
"19.08.2005 09:48:00",86
"19.08.2005 09:48:10",75
"19.08.2005 09:48:20",54
"19.08.2005 09:48:30",33
"19.08.2005 09:48:40",12
"19.08.2005 09:48:50",2
"19.08.2005 09:49:00",0
"20.08.2005 10:31:20",4
"20.08.2005 10:31:30",15
"20.08.2005 10:31:40",36
"20.08.2005 10:31:50",57
"20.08.2005 10:32:00",78
"20.08.2005 10:32:10",99
"20.08.2005 10:32:20",100
"20.08.2005 10:55:20",99
"20.08.2005 11:22:20",100
"20.08.2005 11:53:20",99
"20.08.2005 15:05:10",87
"20.08.2005 15:05:20",77
"20.08.2005 15:05:30",56
"20.08.2005 15:05:40",35
"20.08.2005 15:05:50",14
"20.08.2005 15:06:00",3
"20.08.2005 15:06:10",0
"23.08.2005 10:12:20",4
"23.08.2005 10:12:30",15
"23.08.2005 10:12:40",26
"23.08.2005 10:12:50",5
"23.08.2005 10:13:00",0
"24.08.2005 10:25:20",5
"24.08.2005 10:25:30",25
"24.08.2005 10:25:40",36
"24.08.2005 10:25:50",57
"24.08.2005 10:26:00",78
"24.08.2005 10:26:10",99
"24.08.2005 10:26:20",100
"24.08.2005 10:33:20",99
"24.08.2005 10:33:50",87
"24.08.2005 10:34:00",66
"24.08.2005 10:34:10",56
"24.08.2005 10:34:20",35
"24.08.2005 10:34:30",14
"24.08.2005 10:34:40",0
"24.08.2005 10:34:50",0
"26.08.2005 09:45:10",14
"26.08.2005 09:45:20",35
"26.08.2005 09:45:30",56
"26.08.2005 09:45:40",67
"26.08.2005 09:45:50",88
"26.08.2005 09:46:00",100
"26.08.2005 11:08:40",86
"26.08.2005 11:08:50",75
"26.08.2005 11:09:00",54
"26.08.2005 11:09:10",33
"26.08.2005 11:09:20",12
"26.08.2005 11:09:30",0
"26.08.2005 11:09:40",0
"27.08.2005 09:45:10",14
"27.08.2005 09:45:20",35
"27.08.2005 09:45:30",46
"27.08.2005 09:45:40",67
"27.08.2005 09:45:50",88
"27.08.2005 09:46:00",100
"27.08.2005 12:24:10",99
"27.08.2005 15:05:10",87
"27.08.2005 15:05:20",66
"27.08.2005 15:05:30",45
"27.08.2005 15:05:40",35
"27.08.2005 15:05:50",14
"27.08.2005 15:06:00",0
"27.08.2005 15:06:10",0
"28.08.2005 09:45:10",14
"28.08.2005 09:45:20",35
"28.08.2005 09:45:30",46
"28.08.2005 09:45:40",67
"28.08.2005 09:45:50",88
"28.08.2005 09:46:00",100
"28.08.2005 12:08:10",99
"28.08.2005 15:05:10",87
"28.08.2005 15:05:20",66
"28.08.2005 15:05:30",45
"28.08.2005 15:05:40",35
"28.08.2005 15:05:50",14
"28.08.2005 15:06:00",0
"28.08.2005 15:06:10",0
"29.08.2005 09:45:00",4
"29.08.2005 09:45:10",0
"29.08.2005 09:45:20",0
"29.08.2005 10:40:10",4
"29.08.2005 10:40:20",25
"29.08.2005 10:40:30",35
"29.08.2005 10:40:40",47
"29.08.2005 12:45:10",46
"29.08.2005 13:32:20",24
"29.08.2005 13:32:30",3
"29.08.2005 13:32:40",0
"30.08.2005 09:45:10",14
"30.08.2005 09:45:20",35
"30.08.2005 09:45:30",42
"30.08.2005 12:11:10",41
"30.08.2005 13:13:50",19
"30.08.2005 13:14:00",0
"30.08.2005 13:14:10",0
"31.08.2005 09:45:10",14
"31.08.2005 09:45:20",35
"31.08.2005 09:45:30",56
"31.08.2005 09:45:40",67
